,Adj_Close,atr,bullish,gap,r2,rank_score,slope,shares,rounded_shares,cost,cumulative_cost,weight,cumulative_weight
WABC,60.09,1.381663444454175,True,False,0.6650303769989433,0.9052943315224267,1.3612826764511317,14.475305169487916,14,841.26,139688.02999999997,0.042062999999999996,6.984401500000004
FSS,26.53,0.5051354391837113,True,False,0.6091040254003428,0.8896035742616593,1.4605117306144118,39.59334160422321,39,1034.67,140722.69999999998,0.0517335,7.036135000000004
AWR,58.31,0.9318357376495776,True,False,0.6767380392823423,0.8874390742272344,1.3113479998380664,21.463010262352824,21,1224.51,141947.21,0.0612255,7.097360500000004
RGNX,74.7,4.185081422622533,True,False,0.37863986247664894,0.8684878674691583,2.2937042650196893,4.778879543869718,4,298.8,142246.00999999998,0.01494,7.112300500000004
AMBC,20.41,0.4193550608381127,True,False,0.6125092870526813,0.8537840202627917,1.3939119590677465,47.692282430140445,47,959.27,143205.27999999997,0.0479635,7.160264000000004
IRT,10.22,0.14083222321063082,True,False,0.6559143263927963,0.8222618640158781,1.2536116851386838,142.0129537406201,142,1451.24,144656.51999999996,0.072562,7.232826000000004
SXI,104.9,2.248061673444604,True,False,0.634428789544943,0.8055210302302078,1.2696791878060645,8.89655307781432,8,839.2,145495.71999999997,0.041960000000000004,7.274786000000004
CMTL,36.5,0.8890141023567729,True,False,0.5737982553815872,0.8036792857086306,1.400630410028291,22.496830980498597,22,803.0,146298.71999999997,0.04015,7.314936000000004
SMP,49.52,1.023054464469533,True,False,0.5734231638285888,0.7983877465639966,1.3923186172553286,19.54930132714905,19,940.8800000000001,147239.59999999998,0.047044,7.3619800000000035
KN,16.22,0.37291150366594517,True,False,0.5017143379942908,0.7902271105168408,1.575053871643256,53.632027447230584,53,859.66,148099.25999999998,0.042983,7.404963000000004
AMSF,61.45,1.1885301318256125,True,False,0.6156369288090004,0.7898420877373661,1.2829673640036177,16.827507746294568,16,983.2,149082.46,0.04916,7.454123000000004
EXPR,11.18,0.43681102318610476,True,False,0.5080757380031781,0.7858960191789731,1.5468087932473904,45.78639031158088,45,503.09999999999997,149585.56,0.025154999999999997,7.479278000000003
AKR,27.66,0.47046563141308273,True,False,0.584462853731821,0.7854961407921257,1.3439624704576147,42.511075548554594,42,1161.72,150747.28,0.058086,7.537364000000004
SBSI,35.05,0.628168547708481,True,False,0.6329322834208813,0.7779891655195822,1.2291823089109872,31.838588660573237,31,1086.55,151833.83,0.0543275,7.591691500000004
FF,17.88,0.5992379484558537,True,False,0.4717853709557497,0.7778855643288765,1.648812388466019,33.375723369217525,33,590.04,152423.87,0.029501999999999997,7.621193500000004
PRFT,27.29,0.6853625840265772,True,False,0.563513816700973,0.7654050996961785,1.3582721079975553,29.181633876915043,29,791.41,153215.28,0.0395705,7.660764000000004
FNSR,18.48,0.6561228600981809,True,False,0.5108682932868924,0.7610690615742506,1.489755914734076,30.48209598581467,30,554.4,153769.68,0.027719999999999998,7.688484000000004
HSC,28.25,0.7279737822429407,True,False,0.43931441350519485,0.7464909735009079,1.6992180328089344,27.47351688735071,27,762.75,154532.43,0.0381375,7.726621500000005
EXPO,52.4,1.2215072771342428,True,False,0.5823740904804036,0.7407301106544685,1.2719146039677627,16.37321395818587,16,838.4,155370.83,0.04192,7.768541500000005
HTLD,19.86,0.49942561798875734,True,False,0.5531588302250126,0.7329549949275485,1.3250353332141491,40.04600340795939,40,794.4,156165.22999999998,0.03972,7.808261500000005
MTRN,59.0,1.284936858308773,True,False,0.4858216725240153,0.7236475813591496,1.4895333458459041,15.564967158249233,15,885.0,157050.22999999998,0.04425,7.852511500000005
FSB,39.5,0.6957136497606181,True,False,0.5602033585538388,0.7153987219058019,1.2770339752203537,28.74745954299103,28,1106.0,158156.22999999998,0.0553,7.907811500000005
VSTO,17.42,0.4763333598663048,True,False,0.4414808084537861,0.6757330719862298,1.5306057682391079,41.98740144006188,41,714.22,158870.44999999998,0.035711,7.943522500000005
WDR,21.43,0.4248099018736811,True,False,0.4799353502803151,0.6545106241731178,1.363747479302866,47.07988187607519,47,1007.21,159877.65999999997,0.0503605,7.993883000000005
PRGS,41.75,0.8888004781476907,True,False,0.48701352674555,0.653741121101799,1.3423469476718646,22.502238119494606,22,918.5,160796.15999999997,0.045925,8.039808000000004
AGYS,15.95,0.4287833006610171,True,False,0.42344600235795954,0.632465885732974,1.4936163813357242,46.64360754993904,46,733.6999999999999,161529.86,0.036684999999999995,8.076493000000005
IVR,15.64,0.18848720475722594,True,False,0.5688374805825498,0.6275349639671338,1.1031884947603516,106.1079982896466,106,1657.8400000000001,163187.69999999998,0.08289200000000001,8.159385000000004
CWT,41.5,0.6951120224708772,True,False,0.5330292848435199,0.623234971863524,1.1692321408691186,28.772340793225066,28,1162.0,164349.69999999998,0.0581,8.217485000000003
CHSP,32.33,0.5058867177369204,True,False,0.5180578921222805,0.6011519932640003,1.1603953967409235,39.534542613551544,39,1260.87,165610.56999999998,0.06304349999999999,8.280528500000003
SKYW,58.4,1.5454297973902702,True,False,0.40145682282715467,0.5757789317967148,1.4342238045475035,12.941383706832568,12,700.8,166311.36999999997,0.035039999999999995,8.315568500000003
OXM,89.08,2.3127444533784245,True,False,0.4170359812265174,0.5751554146135855,1.379150578139645,8.64773450036137,8,712.64,167024.00999999998,0.035632,8.351200500000003
ANGO,24.23,0.6017657902262659,True,False,0.41264965186061764,0.5510219902612229,1.3353264392122737,33.235521734261326,33,799.59,167823.59999999998,0.0399795,8.391180000000002
SJI,34.05,0.659531271176822,True,False,0.41728576707110143,0.5421705854953327,1.2992788833915634,30.32456666431204,30,1021.4999999999999,168845.09999999998,0.051074999999999995,8.442255000000003
AXL,17.76,0.561482001170147,True,False,0.39234025071506146,0.5342744553225032,1.3617630471223865,35.6200198017378,35,621.6,169466.69999999998,0.03108,8.473335000000002
LTXB,43.28,0.9176609680038934,True,False,0.3803135435615418,0.5244585583688487,1.3790162544763056,21.794541445414453,21,908.88,170375.58,0.045444,8.518779000000002
CUB,71.35,1.648150897224453,True,False,0.3886102780112751,0.5177185525177206,1.3322307252581196,12.13481122006531,12,856.1999999999999,171231.78,0.042809999999999994,8.561589000000001
GCO,47.25,1.870018630998389,True,False,0.3297072020040501,0.4836827801543078,1.4670070208183268,10.695080609609835,10,472.5,171704.28,0.023625,8.585214
NPK,126.2,3.0882413910552655,True,False,0.33982798346522514,0.4828010569753024,1.42072189597861,6.476177690619552,6,757.2,172461.48,0.037860000000000005,8.623074
WTS,82.55,1.314831827345492,True,False,0.3959348488049892,0.4711266590892272,1.189909553329751,15.21107078794853,15,1238.25,173699.73,0.0619125,8.6849865
PARR,20.33,0.4510289816158185,True,False,0.33296135124734116,0.47072680933235406,1.4137581060652096,44.343048485154284,44,894.52,174594.25,0.044726,8.729712500000002
HA,39.15,1.1062089153245842,True,False,0.3097997698535122,0.41003955776318346,1.323563145179447,18.079767504071864,18,704.6999999999999,175298.95,0.035234999999999995,8.764947500000002
FMBI,26.83,0.4248436560362988,True,False,0.3550301340301182,0.3950916134059329,1.112839659329921,47.076141342431136,47,1261.01,176559.96000000002,0.0630505,8.827998000000001
BGG,19.55,0.4885749644410325,True,False,0.2796375328437969,0.3941099179355921,1.40935987357512,40.93537625875191,40,782.0,177341.96000000002,0.0391,8.867098
CCOI,55.5,1.13485901462632,True,False,0.3026200704966424,0.36596300669669296,1.2093150533475714,17.62333447788269,17,943.5,178285.46000000002,0.047175,8.914273
SYKE,29.97,0.6655298334062351,True,False,0.3171409400129612,0.3637218396468967,1.14687759843315,30.051244882048934,30,899.0999999999999,179184.56000000003,0.044954999999999995,8.959228
HVT,21.25,0.49326280648011167,True,False,0.30013482378008083,0.3628721699656597,1.2090305463239037,40.54633703829928,40,850.0,180034.56000000003,0.0425,9.001728
BCOR,36.8,1.1088889567542466,True,False,0.46259100549326115,0.35073085353331435,0.7581877930361611,18.036071040458946,18,662.4,180696.96000000002,0.03312,9.034848
ZUMZ,27.05,1.1084588275149518,True,False,0.21599606921192038,0.3496976561536705,1.6190000930552646,18.043069804259574,18,486.90000000000003,181183.86000000002,0.024345000000000002,9.059193
OSIS,76.08,1.7623146950889332,True,False,0.27355095985409306,0.33926689757995776,1.240232890284561,11.348710906022788,11,836.88,182020.74000000002,0.041844,9.101037
QLYS,87.5,2.952741440554182,True,False,0.21684492758531992,0.29367276373121043,1.3542985164624697,6.773366514694332,6,525.0,182545.74000000002,0.02625,9.127286999999999
HMN,45.25,0.7405510678913716,True,False,0.25521668926315855,0.2825054477241491,1.1069238792328844,27.006915346091592,27,1221.75,183767.49000000002,0.0610875,9.188374499999998
CAL,35.56,1.0782639339592939,True,False,0.22309108001604183,0.2711179262726877,1.2152790970091338,18.548334382808942,18,640.08,184407.57,0.032004000000000005,9.220378499999999
RGR,67.9,1.6490252281936002,True,False,0.2008421379208808,0.2701546025570045,1.3451091755626925,12.128377212220517,12,814.8000000000001,185222.37,0.040740000000000005,9.261118499999998
NE,6.78,0.2859026956356494,True,False,0.19920267887640675,0.261093084263171,1.3106906279366028,69.953869988997,69,467.82,185690.19,0.023391,9.284509499999999
BRC,43.8,1.0816352939574472,True,False,0.20458779904639057,0.25811827887024746,1.2616504017999566,18.49052089158883,18,788.4,186478.59,0.03942,9.323929499999998
LNN,98.51,1.9809463679740642,True,False,0.3125385931283122,0.25131747881229427,0.8041166253958156,10.096184492089114,10,985.1,187463.69,0.049255,9.373184499999999
OCLR,9.08,0.1816775803999635,True,False,0.22022659171510348,0.25088055446367913,1.1391928309376518,110.08512968947497,110,998.8,188462.49,0.04994,9.423124499999998
CSGS,40.22,0.872773921978532,True,False,0.3219180056779266,0.2463851053243007,0.7653660279282567,22.91544178435243,22,884.8399999999999,189347.33,0.044242,9.467366499999999
WIRE,49.7,1.2226898563992192,True,False,0.21531899946266309,0.24245895956403277,1.126045356745566,16.357377870868522,16,795.2,190142.53,0.039760000000000004,9.507126499999998
CNSL,12.56,0.36502476309474813,True,False,0.16319697618117435,0.20519160419621674,1.2573247923933453,54.79080331546897,54,678.24,190820.77,0.033912,9.541038499999999
DGII,13.45,0.33557392988633117,True,False,0.1628997290519808,0.1959949828122793,1.2031633444260543,59.59938546708498,59,793.55,191614.31999999998,0.0396775,9.580715999999999
TISI,22.15,0.783196870098435,True,False,0.13586930604557568,0.1620717446373588,1.1928503158983812,25.536363542267896,25,553.75,192168.06999999998,0.0276875,9.6084035
MXL,19.51,0.45173851996343756,True,False,0.11994155149010309,0.14761869448288445,1.230755252445314,44.27339957995777,44,858.44,193026.50999999998,0.042922,9.6513255
CYTK,9.3,0.450828563056752,True,False,0.2245823493700515,0.1431493141202677,0.637402336033078,44.36276145502858,44,409.20000000000005,193435.71,0.020460000000000002,9.6717855
LNTH,14.75,0.65079866474384,True,False,0.11675332898000847,0.14020690178419698,1.2008814053448056,30.731470550684328,30,442.5,193878.21,0.022125,9.693910500000001
OFIX,56.79,1.2705981243414672,True,False,0.1689627945766673,0.1397425663073806,0.8270611684513307,15.740618230776716,15,851.85,194730.06,0.0425925,9.736503
AAXN,66.39,2.51003102792314,True,False,0.11461546102420261,0.1362812926889776,1.1890306200504654,7.96802899147764,7,464.73,195194.79,0.0232365,9.7597395
UIHC,21.68,0.543142440995106,True,False,0.1200789148814474,0.13068009589490656,1.0882851166995104,36.822753094671555,36,780.48,195975.27000000002,0.039024,9.7987635
WRLD,114.51,3.2198656364721523,True,False,0.10631896736396118,0.12286765604098752,1.155651330024447,6.2114393139438615,6,687.0600000000001,196662.33000000002,0.034353,9.8331165
FTR,6.48,0.30681980665215947,True,False,0.2887904217460998,0.11603778256918386,0.4018062021156731,65.18483998223077,65,421.20000000000005,197083.53000000003,0.021060000000000002,9.8541765
KRA,47.8,1.1338184974664611,True,False,0.12505333457315226,0.11381564676552428,0.9101368400452026,17.63950759728332,17,812.5999999999999,197896.13000000003,0.04062999999999999,9.8948065
HCI,42.88,0.955034290579197,True,False,0.11537296397375807,0.10672305684525456,0.9250265674853343,20.941656438189938,20,857.6,198753.73000000004,0.04288,9.9376865
MATX,38.5,0.7406782957227231,True,False,0.09446186473280782,0.10501768699036818,1.111746918054373,27.002276312801673,27,1039.5,199793.23000000004,0.051975,9.9896615
LMAT,35.74,0.9029627809659277,True,False,0.09127748984940454,0.10095258963593391,1.1059965584339795,22.14930717144883,22,786.2800000000001,200579.51000000004,0.039314,10.0289755
IIVI,46.35,1.4742605216864595,True,False,0.07495019915710055,0.0869550441168263,1.1601709547770886,13.566123290828735,13,602.5500000000001,201182.06000000003,0.030127500000000005,10.059103
NPO,73.73,1.537383154600505,True,False,0.07917161444152965,0.08455793783772748,1.0680335172421649,13.00911873539884,13,958.49,202140.55000000002,0.0479245,10.107027500000001
STAR,11.08,0.1937232650313599,True,False,0.07656244976772486,0.08267109644158332,1.0797864578836085,103.24005222998076,103,1141.24,203281.79,0.057062,10.164089500000001
OMI,16.53,0.5538232290897558,True,False,0.0672426337621087,0.07725419816299348,1.1488871544845154,36.11260588125076,36,595.08,203876.87,0.029754000000000003,10.193843500000002
AIR,48.62,1.3239848418335702,True,False,0.08410257398589327,0.07706842148566143,0.916362220954002,15.105913125336274,15,729.3,204606.16999999998,0.036465,10.230308500000001
CALM,48.05,1.249087216611405,True,False,0.06727474570747405,0.07528986430305735,1.11914008014887,16.01169216530543,16,768.8,205374.96999999997,0.038439999999999995,10.268748500000001
SCSC,40.55,1.0947007102236874,True,False,0.05769726359169958,0.061423198005234415,1.0645773158308127,18.269833766631308,18,729.9,206104.86999999997,0.036495,10.305243500000001
RECN,16.7,0.45979083328692416,True,False,0.06859503896320773,0.060671462970271255,0.8844876231182486,43.49803987396887,43,718.1,206822.96999999997,0.035905,10.341148500000001
BKS,5.65,0.30883241122510274,True,False,0.05666396144366004,0.048480934286100424,0.855586744218442,64.76004225289145,64,361.6,207184.56999999998,0.018080000000000002,10.3592285
GES,22.84,0.8377425019367021,True,False,0.042519645195782885,0.04629768721699387,1.0888540345013438,23.87368428098585,23,525.32,207709.88999999998,0.026266,10.3854945
AKS,4.82,0.1693844507085137,True,False,0.045018861380422104,0.04033609551156218,0.8959821344816069,118.07459253988505,118,568.76,208278.65,0.028437999999999998,10.4139325
TGI,22.45,0.8111533474326048,True,False,0.029320505640406558,0.03290683517491921,1.1223147233030777,24.656250341938843,24,538.8,208817.44999999998,0.02694,10.4408725
ARCB,49.4,1.6679659146004675,True,False,0.030837088020128522,0.03261999562513547,1.0578169898481717,11.990652701551552,11,543.4,209360.84999999998,0.02717,10.4680425
SPOK,15.0,0.3958933912679068,True,False,0.024335604879538786,0.02527378652856442,1.0385518113755394,50.5186508315965,50,750.0,210110.84999999998,0.0375,10.505542499999999
INVA,15.22,0.3588371408343286,True,False,0.022664087076087358,0.023704749286179872,1.0459167936744518,55.73559067352449,55,837.1,210947.94999999998,0.041855,10.547397499999999
MOG_A,85.0,1.7693011068332094,True,False,0.024237140753355924,0.0228051380052725,0.9409170098628427,11.303898427892287,11,935.0,211882.94999999998,0.04675,10.594147499999998
GLT,19.5,0.5384392506671611,True,False,0.016950242705903618,0.018542855319471148,1.0939581008484816,37.14439460945446,37,721.5,212604.44999999998,0.036075,10.630222499999999
NX,18.05,0.5638723724177479,True,False,0.014207517815920999,0.013326851506854427,0.9380140626619737,35.469019193554125,35,631.75,213236.19999999998,0.0315875,10.66181
MTSC,54.4,0.9865431254433732,True,False,0.012570698562450633,0.012836593803283463,1.021151986065999,20.272808642816887,20,1088.0,214324.19999999998,0.0544,10.716209999999998
ENSG,37.66,0.9509372439468529,True,False,0.010227450631010937,0.010503145100373642,1.0269563236537915,21.031882100852688,21,790.8599999999999,215115.05999999997,0.039542999999999995,10.755752999999999
KALU,109.04,2.3132093735127666,True,False,0.00839053144022972,0.00820953380547273,0.9784283467565392,8.645996436383376,8,872.32,215987.37999999998,0.043616,10.799368999999999
QHC,5.43,0.2948117630737709,True,False,0.008154061083648245,0.007630391016322466,0.9357780053455914,67.83989821666441,67,363.81,216351.18999999997,0.018190500000000002,10.817559499999998
HSKA,110.01,3.5021995770782466,True,False,0.007411089164890306,0.007625350301212396,1.0289108836170993,5.710696823476076,5,550.0500000000001,216901.23999999996,0.027502500000000003,10.845061999999999
CBB,15.45,0.6394050996900844,True,False,0.0050513212504073035,0.004705586828949033,0.9315556456777734,31.27907489273056,31,478.95,217380.18999999997,0.0239475,10.869009499999999
PUMP,16.65,0.6629706762801565,True,False,0.00442937760576545,0.004622803349407172,1.0436688313477611,30.167246781135837,30,499.49999999999994,217879.68999999997,0.024974999999999997,10.893984499999998
CIR,47.75,1.2217523185673618,True,False,0.002924684334156713,0.003059001451658372,1.0459253383118994,16.369930055424152,16,764.0,218643.68999999997,0.0382,10.932184499999998
TILE,23.15,0.48212296852632053,True,False,0.001865650713769318,0.001884295020462019,1.0099934604881278,41.483192682424836,41,949.15,219592.83999999997,0.0474575,10.979641999999998
UVV,65.05,1.5514029201467519,True,False,0.0015948094276745373,0.0015507128206486234,0.972349920773786,12.891557531752062,12,780.5999999999999,220373.43999999997,0.039029999999999995,11.018671999999999
JJSF,148.37,2.914615448250195,True,False,0.0009355559853049256,0.0009256852779730151,0.9894493675558141,6.86196870740087,6,890.22,221263.65999999997,0.044511,11.063182999999999
